heading,outcome,channel,time_center,aligned_firing_rate,aligned_sem,unaligned_firing_rate,unaligned_sem,n_trials,peak_rate_aligned,peak_rate_unaligned,peak_latency_aligned,peak_latency_unaligned
180,success,0,-0.32499999999999984,0.8049041277504541,0.28404207377123253,3.2167503147229515,1.370569176784714,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.31499999999999984,1.296767629327924,0.23639055590902366,3.5328615970349326,1.4685630794587,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.3049999999999998,1.520931463109136,0.24320462088520248,4.467622176698265,1.783998733825063,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.2949999999999998,1.520931463109136,0.24320462088520248,5.945984624832655,2.190300454345989,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.2849999999999998,1.520931463109136,0.24320462088520248,7.641544765080613,2.549587547395965,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.2749999999999998,1.9272836933650286,0.36800103585268373,9.062679510130895,2.7332518326393824,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.2649999999999998,2.670480801677022,0.6874749330423541,9.788507939434366,2.692367826696547,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.2549999999999998,3.846110928906624,1.2197944944301073,9.687404067742136,2.497654444435352,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.24499999999999977,2.80908869403966,0.7548528747160328,8.965881531440733,2.275713208159892,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.23499999999999976,1.9502412220805558,0.37993369491651713,8.031954491821029,2.107408827545261,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.22499999999999976,1.897232063604128,0.35477652588224445,7.3120208982142545,2.0244685686237203,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.21499999999999975,1.3625337918451412,0.14380376176235232,7.132829164912657,2.088097743044236,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.20499999999999974,1.3625337918451412,0.14380376176235232,7.6573700237350355,2.375378016912971,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.19499999999999973,0.9206258750787571,0.01040925148325109,8.83728013455609,2.8807348189228925,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.18499999999999972,0.7295407085166765,0.06714016157487498,10.390806178314925,3.508447058102418,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.1749999999999997,0.6655892101220017,0.09047297901769276,11.858548543505185,4.11181072698607,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.1649999999999997,0.6489094161668464,0.09673424418861494,12.751499731057645,4.525482635381991,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.1549999999999997,0.6444098115523439,0.09844763910805364,12.741111444976237,4.628131405711457,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.14499999999999968,0.6444098115523439,0.09844763910805364,11.785589628990918,4.392643755795695,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.13499999999999968,0.6489094161668464,0.09673424418861494,10.131986477355435,3.8789533451434215,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.12499999999999967,0.6655892101220017,0.09047297901769276,8.21380934032371,3.2059564899154673,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.11499999999999966,0.7295407085166765,0.06714016157487498,6.509397321346935,2.5399438795804303,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.10499999999999965,0.8998868323119976,0.018728897102196485,5.412723645583555,2.081056371460562,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.09499999999999964,0.8998868323119976,0.018728897102196485,5.13812447806483,1.9809368412913018,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.08499999999999963,0.9209407771614018,0.01036948418547259,5.689140746949924,2.1941784224385574,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.07499999999999962,2.2299480168077643,0.03198163749072869,6.890268819999799,2.5421129189027525,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.06499999999999961,4.341932945310153,0.19748249507699528,8.455625013143601,2.895200329515109,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.05499999999999961,7.229064137976344,0.47155482054249537,10.061762395425506,3.2130613671680472,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.0449999999999996,7.53788731468577,0.5055898325062501,11.433970129252456,3.503806454187252,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.034999999999999594,7.53788731468577,0.5055898325062501,12.439290037671276,3.781816583284975,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.02499999999999958,7.53788731468577,0.5055898325062501,13.156968793498763,4.069463648805855,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.014999999999999573,7.53788731468577,0.5055898325062501,13.825541691803398,4.389417158958809,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,-0.004999999999999565,7.53788731468577,0.5055898325062501,14.633965350856709,4.695787086161075,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.005000000000000444,10.65293378574066,0.7579862994876131,15.50149784469728,4.856380280426292,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.015000000000000454,14.212985739535114,1.1124575714823204,16.061570747785577,4.760772273522192,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.025000000000000463,17.84556584493781,1.6539519190225453,15.92081081531644,4.415330240642521,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.03500000000000047,14.038907852150805,1.0938008827142751,14.982829438315584,3.9249116396232693,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.04500000000000048,10.352491695618838,0.7611332169144404,13.539591403622499,3.4401645936506706,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.055000000000000486,7.426171892845304,0.48374651957950765,12.047517476753553,3.1316925318740076,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.0650000000000005,7.426171892845304,0.48374651957950765,10.809448152879682,3.0951555822936454,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.07500000000000051,4.42189037529225,0.27828278017954783,9.849367426218741,3.227238017711969,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.08500000000000052,3.636325254329164,0.23765000295247435,9.040966192066334,3.3280152898357365,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.09500000000000053,2.2794657891341656,0.0766423266661711,8.317550275296101,3.2903366906290854,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.10500000000000054,2.204804576175659,0.0384177887651265,7.7439675094517,3.1406862339751234,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.11500000000000055,2.204804576175659,0.0384177887651265,7.425915915304938,2.9677291934298538,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.12500000000000056,2.204804576175659,0.0384177887651265,7.384767293877935,2.841264143137909,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.13500000000000056,1.1808085257415901,0.13240568574573067,7.5261221669393255,2.77312311280762,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.14500000000000057,0.7403375170884398,0.18980612233698546,7.691537171367449,2.7260969550812306,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.15500000000000058,0.5782295043648155,0.21132965936411227,7.722729338720245,2.6552497470393575,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.1650000000000006,0.530110268680887,0.21786130403500317,7.497026015002023,2.543121001564835,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.1750000000000006,0.5182314529793411,0.21949019402198378,6.953742282108908,2.3922103198469533,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.1850000000000006,0.5150824321528956,0.21992353467948184,6.113650245342047,2.197815159592818,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.19500000000000062,0.5150824321528956,0.21992353467948184,5.082158984426394,1.9534918434719548,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.20500000000000063,0.5150824321528956,0.21992353467948184,4.019313557546993,1.6706021886104354,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.21500000000000064,0.5188612571446304,0.2194035561160118,3.0995467379188644,1.376834792796473,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.22500000000000064,0.5461230633517682,0.23223898490853262,2.4797904461948614,1.1247201852971223,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.23500000000000065,0.6628936281814726,0.3075626192004536,2.274673076695206,1.049613689599196,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.24500000000000066,0.8535215690421234,0.4648910363396298,2.5184341048631125,1.2870995033360761,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.25500000000000067,1.0886847047949038,0.666306302738103,3.1401333986589925,1.7161760790478797,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.2650000000000007,1.3236339996764601,0.8347541865851155,3.9888482714411464,2.1167656156123935,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.2750000000000007,1.5656235503463674,0.8890077136189682,4.911395373451501,2.3551654709482346,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.2850000000000007,1.493767007295018,0.8206855584196059,5.81913933484096,2.4251713417634444,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.2950000000000007,1.7748783198061306,0.6084845051733007,6.682207110141153,2.4271343665196707,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.3050000000000007,2.490416320206982,0.3387554900151216,7.466015609770618,2.469502746435168,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.3150000000000007,2.68364686151655,0.27299500822801875,8.09176961657824,2.566440056613043,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.32500000000000073,2.178037866956858,0.09949718877634765,8.46295337067789,2.6571332393714844,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.33500000000000074,1.9497040846868567,0.15362397573225914,8.520898417558813,2.6849951709291777,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.34500000000000075,1.9511438879231273,0.15304525886524992,8.279491252653298,2.623398523791953,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.35500000000000076,2.183647618681917,0.09950399782821673,7.826277893288081,2.474023164542144,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.36500000000000077,2.183647618681917,0.09950399782821673,7.309890977016531,2.280865748359503,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.3750000000000008,2.183647618681917,0.09950399782821673,6.919870636002418,2.126542335232194,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.3850000000000008,2.332655142516285,0.08808048796814291,6.849749114517963,2.077408586321655,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.3950000000000008,4.481731523862854,0.11649653139856384,7.237690573670189,2.1267779306877417,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.4050000000000008,4.697398085010843,0.14088103046598555,8.11747192437613,2.2319761471633486,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.4150000000000008,8.385197094413897,0.28068626063843843,9.405630368565642,2.385731690001627,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.4250000000000008,7.803011516961971,0.3286572269683413,10.923574086401707,2.614788319912998,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.43500000000000083,8.164642919615181,0.2025787155804972,12.432000386707783,2.9226361670040295,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.44500000000000084,11.804714004113979,0.30092944786962156,13.68227710251279,3.2274690195818025,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.45500000000000085,13.415864958103835,0.3693950935761285,14.504953707977496,3.368332362141079,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.46500000000000086,13.765961613943944,0.8095716416520631,14.89569869067316,3.2190732569816016,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.47500000000000087,17.551884946188476,1.006311593725341,15.013776301351633,2.8220229974648903,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.4850000000000009,19.711030196707057,1.3522216143954726,15.032779978365715,2.421616597507384,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.4950000000000009,21.410207570688552,1.6923144651768116,14.959875285316086,2.273360724893309,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.5050000000000009,18.399047712730432,0.7679857165537171,14.623059174205684,2.315846041290908,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.5150000000000009,15.55930645561976,0.3050378166664628,13.860109735551193,2.310692399671985,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.5250000000000009,11.82212117127376,0.17790269666422678,12.708951343256567,2.212120468367953,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.5350000000000009,8.376050344970944,0.3221350413930421,11.391063718035015,2.183160886587945,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.5450000000000009,8.12352215045781,0.23756744024164153,10.129937350282704,2.299368632384579,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.5550000000000009,4.517528932344593,0.12385507108459083,9.012343939494077,2.377417584803689,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.565000000000001,4.429352169551715,0.149566048538788,8.013655925061634,2.237549241483936,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.575000000000001,4.637339371573085,0.1718917261498503,7.099900343576014,1.9105011338608626,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.585000000000001,2.296844882483118,0.07718489721585782,6.267202801445229,1.5996550988364109,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.595000000000001,0.9340918482462727,0.03059600216804436,5.505636657901236,1.4848833585208356,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.605000000000001,0.7324203149892169,0.05646997806034215,4.782161772441942,1.511310817969088,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.615000000000001,0.7324203149892169,0.05646997806034215,4.089334397104428,1.5186016697148226,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.625000000000001,0.46759027977380246,0.05964834627255585,3.5048547169253994,1.458952157542461,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.635000000000001,0.3459679100154285,0.07882406491009204,3.167651640078372,1.3971145451751994,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.645000000000001,0.33762801303785084,0.08019356619814429,3.1752372147324555,1.4291323246451717,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.655000000000001,0.3350633086479549,0.08074688309235593,3.48915144979773,1.5950346874219714,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.665000000000001,0.33828855088881005,0.08000952610565355,3.9406882793449207,1.821473736177798,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.675000000000001,0.33828855088881005,0.08000952610565355,4.332839679611165,1.9683980068908706,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.685000000000001,0.3397283541250803,0.0797641962649535,4.556971228265272,1.9451786733550722,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.6950000000000011,0.4718012994032185,0.05849095135239228,4.645423596681641,1.7917825602295663,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.7050000000000011,0.778109420152152,0.05270585787375439,4.727176624783673,1.6511842194192796,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.7150000000000011,0.778109420152152,0.05270585787375439,4.932315914865118,1.6286339723104717,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.7250000000000011,0.778109420152152,0.05270585787375439,5.305840304370199,1.6971071381983918,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.7350000000000011,0.778109420152152,0.05270585787375439,5.776051416673583,1.7767731287018713,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.7450000000000011,0.778109420152152,0.05270585787375439,6.192542673309913,1.8267649363661953,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.7550000000000011,0.778109420152152,0.05270585787375439,6.412765661661008,1.8671918670133443,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.7650000000000011,0.778109420152152,0.05270585787375439,6.390573149860868,1.9348889912868654,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.7750000000000011,0.778109420152152,0.05270585787375439,6.216150550973551,2.015276318581413,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.7850000000000011,0.8550932010911517,0.047162551590898626,6.073380868991503,2.0712577990695076,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.7950000000000012,1.7069718454847003,0.1869310366801442,6.136201317985062,2.1084413645662856,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.8050000000000012,1.7069718454847003,0.1869310366801442,6.460975651770054,2.1432507744634117,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.8150000000000012,1.7069718454847003,0.1869310366801442,6.959870920764963,2.156361870424266,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.8250000000000012,1.7069718454847003,0.1869310366801442,7.47251732782039,2.1434043317377207,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.8350000000000012,3.2590018303590353,0.4715002104166285,7.8703682946696745,2.1595429438199565,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.8450000000000012,5.210081895662182,0.8903002658992965,8.099418892987176,2.245838716275614,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.8550000000000012,3.2776268619937547,0.4745858569667252,8.14176246014296,2.3439784193063713,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.8650000000000012,3.2652475483928045,0.5162133290866872,7.956865843616053,2.3524019452339138,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.8750000000000012,2.4008251953739914,0.6637847186642768,7.478998443301734,2.2316562529365247,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.8850000000000012,1.939200317194265,0.9334496278768891,6.678440995778766,2.024614522547798,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.8950000000000012,2.141967606138604,1.13028640506379,5.630121225301483,1.7999533274118986,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.9050000000000012,1.8461080227534268,1.2802907480873362,4.520378511115609,1.601837442207518,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.9150000000000013,1.8438461000037685,1.3349605141381653,3.5710008180928803,1.4571938484432443,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.9250000000000013,1.9262120601736787,1.3745272634653425,2.928365903080742,1.3882716234677923,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.9350000000000013,2.1024165641343084,1.4088856520856774,2.610343801163521,1.3913962927494323,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.9450000000000013,2.323252474580105,1.4447420258631976,2.545577698884127,1.4294815398564555,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.9550000000000013,2.572452449558542,1.4807439779196316,2.6567459463560783,1.4730496871071506,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.9650000000000013,2.8749215248439977,1.5620208302856573,2.902035914676316,1.5591913101549135,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.9750000000000013,3.234726342513282,1.7660261570806413,3.2420907995572557,1.7652411308614562,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.9850000000000013,3.587829168654272,2.0589818496023717,3.589268971890543,2.0588347361225448,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,0,0.9950000000000013,3.8134160391677683,2.275495035038125,3.8134160391677683,2.275495035038125,17,21.410207570688552,16.061570747785577,0.4950000000000009,0.015000000000000454
180,success,1,-0.495,10.526352829299865,5.898683821369362,10.526352829299865,5.898683821369362,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.485,10.753968048401092,5.886668099695935,10.76584808970217,5.885402684660718,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.475,10.976006017706293,5.91564890476563,11.028686604055265,5.910028247111666,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.46499999999999997,10.90464264936368,5.933245248975572,11.066580464951175,5.916757135713841,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.45499999999999996,10.409720994841814,5.799052002645748,10.818302722251385,5.761941517385849,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.44499999999999995,9.614735602519055,5.468903706074226,10.478595329041523,5.406720816504441,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.43499999999999994,8.804171768173555,5.0551160745839105,10.374200530058983,4.985401973210983,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.42499999999999993,8.155627216476615,4.7208383612247715,10.754532005179254,4.676073677495647,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.4149999999999999,8.040712459975198,4.510623489189426,11.646677286718887,4.52601279956507,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.4049999999999999,8.588143023420162,4.375916130374571,12.858999613691772,4.446953917749736,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.3949999999999999,10.024952032944618,4.234556049321736,14.110505558343604,4.395106952516299,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
180,success,1,-0.3849999999999999,11.994132656492797,4.103032009205938,15.164127954877014,4.431333524445034,17,39.84851539005671,36.620697205151245,0.1750000000000006,0.5250000000000009
